IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.198.189,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.52
8.210.107.246,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,34,5.52
47.245.113.12,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,32,5.52
8.219.255.171,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.51
47.236.97.254,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,179,5.51
8.210.101.157,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,43,5.51
8.219.236.8,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.51
8.218.142.253,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,75,5.51
8.219.253.114,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,5.51
47.74.11.219,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.51
47.236.121.23,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,5.5
8.219.250.239,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,236,5.5
8.219.115.215,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.5
8.209.240.227,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.5
47.242.232.14,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,52,5.5
47.236.11.84,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,99,5.5
8.219.213.84,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,127,5.5
47.245.54.58,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,157,5.5
8.218.143.10,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,101,5.49
8.218.174.118,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,61,5.49
8.217.85.14,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,90,5.49
8.222.221.86,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.49
8.219.153.44,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,132,5.49
8.217.239.116,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,61,5.49
8.218.52.115,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,5.49
47.243.161.235,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,64,5.49
47.242.171.94,443,443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,68,5.48
47.236.92.191,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,63,5.48
8.222.140.185,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.48
8.209.243.172,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,85,5.48
8.210.39.96,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,5.48
47.76.49.246,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,59,5.48
8.219.84.102,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,167,5.48
8.209.240.229,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.47
8.209.242.25,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,5.47
8.219.92.89,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,5.47
8.222.190.225,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,5.47
47.236.11.84,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.47
8.219.141.174,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.47
8.219.240.160,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,21,5.46
47.236.172.71,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,5.46
8.217.239.116,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,55,5.46
47.236.194.67,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,94,5.46
47.242.232.14,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,5.46
47.236.145.85,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,63,5.46
47.245.40.55,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,171,5.46
47.236.150.13,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,5.45
47.74.34.140,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,129,5.45
47.74.34.140,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,195,5.45
47.236.21.51,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,73,5.45
47.74.41.87,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,5.45
47.245.38.233,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,5.45
8.219.58.64,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,86,5.44
47.236.198.189,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,122,5.44
8.219.93.85,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.44
8.218.119.115,443,443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,76,5.44
8.217.167.88,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,102,5.44
47.245.84.155,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.44
8.219.253.18,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,5.44
47.245.33.158,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,251,5.44
47.74.43.24,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,203,5.43
8.219.253.18,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,167,5.43
8.218.122.55,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,62,5.43
8.219.184.92,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,162,5.43
47.236.149.107,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,33,5.43
8.219.172.128,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,5.43
47.243.70.197,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,5.43
8.219.172.128,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,5.43
8.219.233.6,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,160,5.42
8.219.99.169,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,84,5.42
8.222.211.124,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.42
8.222.229.22,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,5.42
47.236.7.13,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.42
8.219.206.180,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,5.41
8.209.214.222,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.41
47.245.114.163,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,5.41
8.210.9.129,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,34,5.41
8.219.78.222,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.41
47.236.172.71,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.41
8.210.192.93,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,70,5.41
8.219.58.64,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.4
8.209.222.31,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,111,5.4
47.236.121.7,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,5.4
47.242.155.183,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,5.4
47.245.32.215,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,105,5.4
8.219.66.156,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.39
47.236.10.100,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,36,5.39
8.222.221.86,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,5.39
47.245.59.243,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,262,5.39
47.245.11.118,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,94,5.39
8.219.170.223,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,146,5.39
8.219.240.141,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,173,5.39
8.217.193.25,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,5.39
8.219.142.229,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,5.38
47.91.31.235,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,89,5.38
47.236.170.54,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.38
47.245.115.6,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.38
8.222.190.225,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,97,5.38
8.219.213.133,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.38
47.91.21.107,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,5.38
8.210.3.24,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,49,5.37
47.236.172.41,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,5.37
47.74.11.251,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,222,5.37
8.222.159.252,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.36
8.210.39.96,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,49,5.36
47.74.41.136,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,214,5.36
8.209.246.24,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,5.36
47.91.10.241,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.36
8.209.214.157,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,5.35
8.219.220.122,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.35
8.222.138.164,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,5.35
8.219.201.174,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,71,5.35
8.219.209.14,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.35
47.74.12.139,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,90,5.35
47.76.80.72,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,76,5.35
47.245.80.142,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.34
47.245.126.151,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,165,5.34
47.245.41.69,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,5.34
8.218.201.73,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,5.34
8.217.85.14,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,49,5.34
47.74.43.95,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,5.34
47.236.180.51,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,96,5.34
47.245.118.197,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.33
8.222.198.105,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,60,5.33
8.222.208.38,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,47,5.33
47.245.10.123,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.33
47.74.18.121,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,5.33
47.236.170.54,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5.33
8.219.148.161,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.33
47.236.4.129,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,5.33
47.245.41.69,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.33
47.91.18.207,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,5.32
47.236.15.73,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,31,5.32
8.219.98.13,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,116,5.32
47.236.78.57,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,163,5.32
47.236.83.196,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,179,5.32
8.219.172.128,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,5.32
47.245.126.151,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.32
8.218.65.237,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,52,5.32
47.236.125.62,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,92,5.31
8.219.74.35,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,5.31
47.74.36.154,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,113,5.31
8.218.126.53,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,5.3
47.236.161.155,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,135,5.3
8.218.48.92,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,5.3
8.219.240.160,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,62,5.29
8.222.184.198,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,5.29
8.219.195.47,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,70,5.29
47.243.42.219,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,5.29
8.222.128.131,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,53,5.29
8.222.153.11,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,5.29
8.222.147.203,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.28
8.219.103.65,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,84,5.28
8.219.175.127,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,146,5.28
47.242.176.237,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,71,5.28
8.222.187.4,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5.28
47.245.37.94,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.28
8.219.248.170,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.28
8.218.188.129,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,47,5.28
47.236.88.181,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,5.28
47.245.105.224,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.28
47.74.52.104,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,170,5.27
47.245.37.94,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,5.27
47.245.10.123,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,263,5.26
8.219.248.170,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.26
47.243.70.197,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,53,5.26
47.245.39.49,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,160,5.26
47.245.37.89,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,5.26
47.236.175.189,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,27,5.26
47.245.53.101,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,155,5.26
47.242.234.127,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,48,5.26
8.218.143.10,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,64,5.25
47.236.168.17,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,5.25
47.91.16.198,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,5.25
8.218.127.249,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,76,5.24
8.218.136.25,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,5.24
8.222.138.164,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.24
47.236.75.113,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5.24
8.217.193.25,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,5.24
8.219.157.97,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,5.23
8.210.3.24,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,53,5.23
8.219.184.92,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5.23
47.245.55.94,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,266,5.23
8.222.137.166,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,5.23
47.245.9.228,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,195,5.23
8.218.2.181,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,5.22
8.219.247.203,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,153,5.22
8.222.137.178,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5.22
8.209.246.24,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,117,5.22
8.219.238.145,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,107,5.22
47.91.23.146,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,5.22
8.219.126.3,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,108,5.22
8.219.251.81,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,160,5.21
47.236.5.223,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,31,5.21
47.245.56.121,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,96,5.21
8.219.237.250,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,5.21
47.236.166.131,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,151,5.21
47.245.115.6,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,5.2
47.245.37.94,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,98,5.2
47.245.42.210,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.2
47.245.41.69,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,102,5.19
8.219.151.193,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,122,5.19
8.222.227.191,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.19
47.236.21.51,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,32,5.19
47.236.97.254,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.19
47.245.55.99,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,5.18
8.217.91.121,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,43,5.18
47.245.55.94,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.18
47.242.171.94,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,5.18
47.245.54.98,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,140,5.18
8.219.103.65,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,5.18
8.222.150.197,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,36,5.18
47.245.33.158,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,86,5.18
8.222.187.4,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,49,5.18
47.245.55.99,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,5.17
8.219.148.161,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.17
8.218.174.118,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,5.17
8.219.213.84,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.17
8.219.174.213,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,44,5.17
47.236.165.25,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,115,5.17
47.74.10.100,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.17
47.242.232.14,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,67,5.17
47.245.126.151,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.17
47.245.9.99,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,198,5.16
47.236.19.51,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,5.16
47.245.62.84,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.16
47.245.37.12,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,5.16
47.91.23.146,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,174,5.16
47.245.37.37,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,5.16
47.236.7.206,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.15
47.91.19.249,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,5.15
8.222.219.252,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.15
47.236.175.189,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,5.15
47.245.37.41,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,311,5.15
8.219.228.157,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,93,5.15
47.236.166.84,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,5.15
47.245.126.151,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,55,5.14
8.219.183.31,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,5.14
47.245.42.162,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,114,5.14
8.218.119.115,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,55,5.14
47.236.88.181,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,142,5.14
8.219.238.145,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,5.13
8.222.153.11,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,86,5.12
8.219.247.53,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,32,5.12
47.245.3.137,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,5.12
47.245.57.38,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,343,5.12
47.245.37.94,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.12
8.209.252.13,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,112,5.12
47.74.20.69,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,120,5.11
8.219.107.199,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,5.11
8.219.110.88,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,68,5.11
47.236.145.85,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,5.11
47.91.22.115,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,99,5.11
47.91.25.66,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,5.1
8.219.103.57,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,70,5.1
47.91.3.87,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,5.1
8.219.70.117,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.1
47.91.31.235,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,176,5.1
47.91.21.107,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.1
8.219.174.142,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.1
8.218.188.129,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,110,5.1
8.222.188.56,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,5.1
8.218.127.249,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,70,5.1
47.74.34.162,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,142,5.1
47.245.54.197,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,147,5.09
47.236.11.84,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,191,5.09
47.236.12.73,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,5.09
8.218.149.193,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,5.09
47.236.75.113,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,5.09
8.217.85.14,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,85,5.09
8.217.221.165,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,76,5.08
47.245.54.58,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,5.08
8.222.164.209,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,149,5.07
8.219.84.214,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5.07
47.236.163.95,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.07
47.236.184.14,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.07
47.91.2.165,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,93,5.07
47.243.162.49,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,54,5.07
47.74.4.47,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,214,5.07
8.219.172.128,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,90,5.07
8.222.140.185,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.07
47.245.107.174,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,59,5.06
8.209.222.31,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,115,5.06
8.219.140.229,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,136,5.06
47.243.70.197,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,62,5.06
8.217.147.230,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,47,5.06
8.222.187.4,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,4,5.06
8.219.101.138,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,74,5.06
47.245.113.12,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,5.06
