IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
131.186.46.75,2087,2087,true,NRT,Asia Pacific,Tokyo,162,6.81
140.238.33.94,2096,2096,true,NRT,Asia Pacific,Tokyo,76,6.81
131.186.58.151,2083,2083,true,NRT,Asia Pacific,Tokyo,155,6.80
131.186.45.88,2083,2083,true,NRT,Asia Pacific,Tokyo,152,6.80
168.138.196.164,8080,8080,false,HKG,Asia Pacific,Hong Kong,128,6.79
140.238.54.166,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.79
151.145.71.127,2052,2052,false,NRT,Asia Pacific,Tokyo,84,6.79
151.145.68.166,8443,8443,true,NRT,Asia Pacific,Tokyo,90,6.78
158.101.140.255,8443,8443,true,NRT,Asia Pacific,Tokyo,71,6.77
151.145.68.104,2053,2053,true,NRT,Asia Pacific,Tokyo,268,6.76
140.238.34.208,2083,2083,true,NRT,Asia Pacific,Tokyo,80,6.76
158.101.137.96,2096,2096,true,NRT,Asia Pacific,Tokyo,87,6.76
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,132,6.75
132.145.112.168,2096,2096,true,NRT,Asia Pacific,Tokyo,169,6.75
151.145.68.166,2083,2083,true,NRT,Asia Pacific,Tokyo,147,6.74
131.186.60.162,2087,2087,true,NRT,Asia Pacific,Tokyo,111,6.73
151.145.65.203,2082,2082,false,NRT,Asia Pacific,Tokyo,76,6.72
140.238.54.149,2096,2096,true,NRT,Asia Pacific,Tokyo,89,6.72
168.138.206.68,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.72
141.147.182.70,2096,2096,true,NRT,Asia Pacific,Tokyo,79,6.71
151.145.70.28,8080,8080,false,NRT,Asia Pacific,Tokyo,76,6.71
138.3.220.4,2083,2083,true,NRT,Asia Pacific,Tokyo,69,6.70
132.145.120.115,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.70
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.70
140.238.54.149,2052,2052,false,NRT,Asia Pacific,Tokyo,85,6.69
132.145.252.99,443,443,true,FRA,Europe,Frankfurt,198,6.68
151.145.70.28,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.66
168.138.202.169,2087,2087,true,NRT,Asia Pacific,Tokyo,148,6.66
132.145.120.103,2053,2053,true,NRT,Asia Pacific,Tokyo,108,6.66
138.3.223.50,2053,2053,true,NRT,Asia Pacific,Tokyo,80,6.66
158.101.69.144,2083,2083,true,NRT,Asia Pacific,Tokyo,74,6.65
140.238.61.78,8080,8080,false,NRT,Asia Pacific,Tokyo,79,6.65
158.101.133.129,2083,2083,true,NRT,Asia Pacific,Tokyo,80,6.64
141.147.178.202,2087,2087,true,NRT,Asia Pacific,Tokyo,78,6.64
158.101.146.160,8080,8080,false,NRT,Asia Pacific,Tokyo,82,6.63
131.186.47.255,2096,2096,true,NRT,Asia Pacific,Tokyo,92,6.62
158.101.136.239,8080,8080,false,NRT,Asia Pacific,Tokyo,80,6.62
138.3.216.67,2096,2096,true,NRT,Asia Pacific,Tokyo,79,6.61
168.138.196.237,8443,8443,true,NRT,Asia Pacific,Tokyo,173,6.61
140.238.51.89,8080,8080,false,NRT,Asia Pacific,Tokyo,75,6.61
158.101.155.158,8443,8443,true,NRT,Asia Pacific,Tokyo,102,6.60
132.145.123.238,2053,2053,true,NRT,Asia Pacific,Tokyo,81,6.59
131.186.47.255,2087,2087,true,NRT,Asia Pacific,Tokyo,152,6.58
151.145.71.40,2053,2053,true,NRT,Asia Pacific,Tokyo,102,6.58
151.145.71.127,2086,2086,false,NRT,Asia Pacific,Tokyo,78,6.58
168.138.212.74,8443,8443,true,NRT,Asia Pacific,Tokyo,144,6.58
158.101.140.154,2083,2083,true,NRT,Asia Pacific,Tokyo,107,6.57
151.145.74.56,2052,2052,false,NRT,Asia Pacific,Tokyo,85,6.57
138.3.223.50,2083,2083,true,NRT,Asia Pacific,Tokyo,82,6.56
131.186.63.127,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.55
138.3.212.226,2095,2095,false,NRT,Asia Pacific,Tokyo,72,6.55
158.101.81.4,2082,2082,false,NRT,Asia Pacific,Tokyo,78,6.55
168.138.209.244,2096,2096,true,NRT,Asia Pacific,Tokyo,165,6.52
138.3.212.144,2083,2083,true,NRT,Asia Pacific,Tokyo,82,6.52
140.238.39.87,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.52
138.3.217.39,2083,2083,true,NRT,Asia Pacific,Tokyo,75,6.52
132.145.120.182,8880,8880,false,NRT,Asia Pacific,Tokyo,69,6.51
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,70,6.51
138.3.222.204,2096,2096,true,NRT,Asia Pacific,Tokyo,103,6.51
158.101.144.34,80,80,false,NRT,Asia Pacific,Tokyo,82,6.50
168.138.211.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,132,6.48
151.145.70.28,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.48
138.3.210.114,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.46
132.145.126.204,2087,2087,true,NRT,Asia Pacific,Tokyo,101,6.46
141.147.181.242,8443,8443,true,NRT,Asia Pacific,Tokyo,90,6.45
132.145.114.4,8443,8443,true,NRT,Asia Pacific,Tokyo,137,6.45
132.145.126.21,2087,2087,true,NRT,Asia Pacific,Tokyo,81,6.43
168.138.205.195,2053,2053,true,NRT,Asia Pacific,Tokyo,111,6.43
138.3.223.50,2087,2087,true,NRT,Asia Pacific,Tokyo,99,6.43
131.186.63.184,80,80,false,NRT,Asia Pacific,Tokyo,80,6.42
131.186.61.45,2096,2096,true,NRT,Asia Pacific,Tokyo,87,6.42
168.138.215.188,8443,8443,true,NRT,Asia Pacific,Tokyo,169,6.41
168.138.212.40,80,80,false,NRT,Asia Pacific,Tokyo,102,6.39
141.147.26.22,443,443,true,FRA,Europe,Frankfurt,153,6.38
158.101.146.165,2096,2096,true,NRT,Asia Pacific,Tokyo,105,6.38
132.145.120.197,2096,2096,true,NRT,Asia Pacific,Tokyo,145,6.37
138.3.215.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,6.37
131.186.37.49,2087,2087,true,NRT,Asia Pacific,Tokyo,129,6.36
131.186.59.94,8443,8443,true,NRT,Asia Pacific,Tokyo,126,6.36
132.145.127.21,2053,2053,true,NRT,Asia Pacific,Tokyo,69,6.36
140.238.35.138,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.35
158.101.139.42,8443,8443,true,NRT,Asia Pacific,Tokyo,100,6.35
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,131,6.35
158.101.152.221,2087,2087,true,NRT,Asia Pacific,Tokyo,89,6.34
132.145.123.159,2083,2083,true,NRT,Asia Pacific,Tokyo,76,6.34
131.186.47.223,2086,2086,false,NRT,Asia Pacific,Tokyo,70,6.34
151.145.69.174,80,80,false,NRT,Asia Pacific,Tokyo,73,6.34
168.138.205.195,2096,2096,true,NRT,Asia Pacific,Tokyo,118,6.33
151.145.65.203,8880,8880,false,NRT,Asia Pacific,Tokyo,83,6.32
132.145.121.175,2087,2087,true,NRT,Asia Pacific,Tokyo,139,6.31
158.101.140.255,2087,2087,true,NRT,Asia Pacific,Tokyo,100,6.31
158.101.145.246,2052,2052,false,NRT,Asia Pacific,Tokyo,86,6.31
138.3.223.50,2096,2096,true,NRT,Asia Pacific,Tokyo,92,6.30
151.145.74.56,2087,2087,true,NRT,Asia Pacific,Tokyo,148,6.30
138.3.222.204,2083,2083,true,NRT,Asia Pacific,Tokyo,71,6.29
131.186.63.127,80,80,false,NRT,Asia Pacific,Tokyo,75,6.29
168.138.211.131,2052,2052,false,NRT,Asia Pacific,Tokyo,89,6.29
138.3.222.204,8880,8880,false,NRT,Asia Pacific,Tokyo,70,6.28
138.3.212.144,8080,8080,false,NRT,Asia Pacific,Tokyo,81,6.25
132.145.112.168,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.24
140.238.60.71,80,80,false,NRT,Asia Pacific,Tokyo,84,6.23
141.147.27.75,443,443,true,FRA,Europe,Frankfurt,209,6.19
168.138.217.146,2053,2053,true,NRT,Asia Pacific,Tokyo,105,6.19
144.24.173.250,2096,443,true,FRA,Europe,Frankfurt,188,6.19
151.145.66.219,2096,2096,true,NRT,Asia Pacific,Tokyo,106,6.18
158.101.152.221,2053,2053,true,NRT,Asia Pacific,Tokyo,100,6.18
138.3.212.226,2083,2083,true,NRT,Asia Pacific,Tokyo,84,6.18
131.186.63.35,2087,2087,true,NRT,Asia Pacific,Tokyo,82,6.17
131.186.47.255,2086,2086,false,NRT,Asia Pacific,Tokyo,81,6.17
168.138.206.68,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.16
141.147.165.179,2096,2096,true,NRT,Asia Pacific,Tokyo,69,6.16
168.138.184.64,2096,2096,true,SIN,Asia Pacific,Singapore,84,6.16
158.101.94.15,2053,2053,true,NRT,Asia Pacific,Tokyo,74,6.15
168.138.206.68,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.15
138.3.210.114,2083,2083,true,NRT,Asia Pacific,Tokyo,97,6.15
168.138.211.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,204,6.14
138.3.218.160,2082,2082,false,NRT,Asia Pacific,Tokyo,87,6.13
144.24.186.54,443,443,true,FRA,Europe,Frankfurt,163,6.12
151.145.65.203,2052,2052,false,NRT,Asia Pacific,Tokyo,81,6.11
140.238.32.184,2082,2082,false,NRT,Asia Pacific,Tokyo,91,6.11
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,235,6.11
168.138.212.40,8443,8443,true,NRT,Asia Pacific,Tokyo,102,6.10
168.138.206.236,2083,2083,true,NRT,Asia Pacific,Tokyo,91,6.10
138.3.211.101,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.08
131.186.45.88,2086,2086,false,NRT,Asia Pacific,Tokyo,73,6.07
132.145.54.84,8443,443,true,LHR,Europe,London,189,6.06
138.3.223.70,2053,2053,true,NRT,Asia Pacific,Tokyo,83,6.06
168.138.209.84,2096,2096,true,NRT,Asia Pacific,Tokyo,140,6.05
132.145.125.165,8443,8443,true,NRT,Asia Pacific,Tokyo,77,6.05
138.3.211.101,2087,2087,true,NRT,Asia Pacific,Tokyo,191,6.03
168.138.211.131,2096,2096,true,NRT,Asia Pacific,Tokyo,100,6.01
168.138.197.222,8443,8443,true,NRT,Asia Pacific,Tokyo,137,6.00
132.145.122.95,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.00
158.101.148.221,2082,2082,false,HKG,Asia Pacific,Hong Kong,137,6.00
131.186.40.31,80,80,false,HKG,Asia Pacific,Hong Kong,129,6.00
131.186.62.26,2082,2082,false,NRT,Asia Pacific,Tokyo,67,5.99
168.138.198.53,2053,2053,true,NRT,Asia Pacific,Tokyo,141,5.99
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,194,5.99
151.145.75.28,8443,8443,true,NRT,Asia Pacific,Tokyo,80,5.96
168.138.198.202,80,80,false,NRT,Asia Pacific,Tokyo,79,5.96
168.138.211.131,2083,2083,true,NRT,Asia Pacific,Tokyo,105,5.96
168.138.211.188,80,80,false,HKG,Asia Pacific,Hong Kong,144,5.95
138.3.222.204,8443,8443,true,NRT,Asia Pacific,Tokyo,73,5.95
151.145.74.56,2053,2053,true,NRT,Asia Pacific,Tokyo,96,5.94
131.186.40.31,2095,2095,false,HKG,Asia Pacific,Hong Kong,132,5.94
151.145.71.127,8443,8443,true,NRT,Asia Pacific,Tokyo,173,5.94
132.145.117.216,2096,2096,true,NRT,Asia Pacific,Tokyo,113,5.93
140.238.51.184,80,80,false,NRT,Asia Pacific,Tokyo,75,5.93
158.101.146.160,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.93
132.145.54.84,2053,443,true,LHR,Europe,London,182,5.92
132.145.114.14,2083,2083,true,NRT,Asia Pacific,Tokyo,97,5.92
138.3.217.39,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.91
158.101.158.238,8443,8443,true,NRT,Asia Pacific,Tokyo,82,5.90
168.138.198.53,80,80,false,NRT,Asia Pacific,Tokyo,98,5.88
138.3.217.39,2096,2096,true,NRT,Asia Pacific,Tokyo,90,5.88
138.3.212.144,2053,2053,true,NRT,Asia Pacific,Tokyo,148,5.85
138.3.216.67,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.84
131.186.61.45,2082,2082,false,NRT,Asia Pacific,Tokyo,70,5.84
158.101.65.24,2096,2096,true,NRT,Asia Pacific,Tokyo,85,5.84
140.238.40.136,2052,2052,false,NRT,Asia Pacific,Tokyo,90,5.83
140.238.60.177,2096,2096,true,NRT,Asia Pacific,Tokyo,82,5.82
158.101.143.49,2053,2053,true,NRT,Asia Pacific,Tokyo,131,5.80
158.101.144.34,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.80
158.101.149.52,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.79
151.145.69.105,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,5.78
168.138.194.121,2053,2053,true,NRT,Asia Pacific,Tokyo,165,5.78
131.186.47.255,2053,2053,true,NRT,Asia Pacific,Tokyo,106,5.77
151.145.69.174,8880,8880,false,NRT,Asia Pacific,Tokyo,77,5.75
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,155,5.74
168.138.211.217,2052,2052,false,NRT,Asia Pacific,Tokyo,81,5.72
140.238.35.195,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.71
131.186.60.162,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.70
158.101.142.103,2083,2083,true,NRT,Asia Pacific,Tokyo,77,5.67
84.235.160.223,443,443,true,FRA,Europe,Frankfurt,159,5.67
131.186.37.49,8080,8080,false,NRT,Asia Pacific,Tokyo,86,5.67
158.101.154.70,2087,2087,true,NRT,Asia Pacific,Tokyo,92,5.66
168.138.205.38,2053,2053,true,NRT,Asia Pacific,Tokyo,230,5.66
168.138.200.155,2096,2096,true,NRT,Asia Pacific,Tokyo,179,5.65
168.138.163.239,2096,2096,true,SYD,Oceania,Sydney,31,5.65
168.138.206.236,2053,2053,true,NRT,Asia Pacific,Tokyo,102,5.65
143.47.190.232,443,443,true,FRA,Europe,Frankfurt,183,5.65
139.185.34.245,443,443,true,DXB,Middle East,Dubai,92,5.65
131.186.59.232,8080,8080,false,HKG,Asia Pacific,Hong Kong,127,5.64
152.70.69.199,80,443,true,HYD,Asia Pacific,Hyderabad,42,5.63
150.230.63.93,443,443,true,KIX,Asia Pacific,Osaka,74,5.62
151.145.66.219,2086,2086,false,NRT,Asia Pacific,Tokyo,81,5.61
158.101.137.74,2096,2096,true,NRT,Asia Pacific,Tokyo,93,5.61
158.101.155.246,2083,2083,true,NRT,Asia Pacific,Tokyo,76,5.60
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,131,5.59
138.3.214.43,2096,2096,true,NRT,Asia Pacific,Tokyo,101,5.59
131.186.45.88,2095,2095,false,NRT,Asia Pacific,Tokyo,71,5.57
151.145.75.28,2087,2087,true,NRT,Asia Pacific,Tokyo,87,5.57
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,5.56
138.3.212.162,2096,2096,true,NRT,Asia Pacific,Tokyo,132,5.55
158.101.148.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,145,5.54
131.186.59.232,80,80,false,HKG,Asia Pacific,Hong Kong,145,5.53
141.147.164.153,8443,8443,true,NRT,Asia Pacific,Tokyo,73,5.53
141.147.182.70,8443,8443,true,NRT,Asia Pacific,Tokyo,85,5.53
151.145.75.28,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.52
158.101.146.160,8880,8880,false,NRT,Asia Pacific,Tokyo,76,5.52
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,84,5.50
168.138.212.74,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.50
193.123.250.209,2087,2096,true,ICN,Asia Pacific,Seoul,117,5.50
143.47.243.144,8443,443,true,LHR,Europe,London,184,5.49
131.186.59.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,5.49
151.145.69.174,2087,2087,true,NRT,Asia Pacific,Tokyo,156,5.49
151.145.71.127,2082,2082,false,NRT,Asia Pacific,Tokyo,101,5.48
132.145.122.95,80,80,false,NRT,Asia Pacific,Tokyo,85,5.48
168.138.206.109,2083,2083,true,NRT,Asia Pacific,Tokyo,145,5.48
138.3.212.226,8080,8080,false,NRT,Asia Pacific,Tokyo,77,5.45
152.69.193.215,8443,443,true,KIX,Asia Pacific,Osaka,95,5.44
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,144,5.43
152.69.178.16,443,443,true,MEL,Oceania,Melbourne,82,5.42
138.3.212.226,2096,2096,true,NRT,Asia Pacific,Tokyo,105,5.42
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,167,5.42
132.145.125.165,2087,2087,true,NRT,Asia Pacific,Tokyo,112,5.42
131.186.59.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,5.41
168.138.212.74,2087,2087,true,NRT,Asia Pacific,Tokyo,114,5.40
168.138.209.244,2087,2087,true,NRT,Asia Pacific,Tokyo,106,5.40
151.145.69.174,2095,2095,false,NRT,Asia Pacific,Tokyo,104,5.39
138.3.212.162,2053,2053,true,NRT,Asia Pacific,Tokyo,75,5.39
168.138.205.38,2083,2083,true,NRT,Asia Pacific,Tokyo,153,5.39
152.70.235.207,443,443,true,NRT,Asia Pacific,Tokyo,85,5.37
141.147.178.115,2087,2087,true,NRT,Asia Pacific,Tokyo,75,5.37
152.69.227.103,443,0,true,ICN,Asia Pacific,Seoul,105,5.37
158.101.84.123,2053,2053,true,NRT,Asia Pacific,Tokyo,100,5.37
158.101.94.15,2096,2096,true,NRT,Asia Pacific,Tokyo,86,5.36
141.147.168.159,2053,2053,true,NRT,Asia Pacific,Tokyo,74,5.36
64.110.88.200,8443,80,false,ICN,Asia Pacific,Seoul,95,5.35
132.145.127.51,2086,2086,false,NRT,Asia Pacific,Tokyo,75,5.34
158.101.158.251,2096,2096,true,NRT,Asia Pacific,Tokyo,67,5.34
141.147.178.135,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,5.33
168.138.213.210,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.32
131.186.61.45,2087,2087,true,NRT,Asia Pacific,Tokyo,84,5.31
158.101.159.181,2083,2083,true,NRT,Asia Pacific,Tokyo,124,5.31
132.145.127.21,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.31
140.238.59.255,2082,2082,false,NRT,Asia Pacific,Tokyo,79,5.30
131.186.59.94,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.29
132.145.120.103,2096,2096,true,NRT,Asia Pacific,Tokyo,160,5.29
129.146.248.140,443,443,true,LAX,North America,Los Angeles,186,5.29
158.101.176.150,443,443,true,FRA,Europe,Frankfurt,185,5.28
138.3.223.50,8443,8443,true,NRT,Asia Pacific,Tokyo,180,5.28
131.186.60.162,2082,2082,false,NRT,Asia Pacific,Tokyo,89,5.27
168.138.196.237,2086,2086,false,NRT,Asia Pacific,Tokyo,86,5.24
130.162.140.215,443,443,true,NRT,Asia Pacific,Tokyo,99,5.24
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,77,5.24
141.147.77.218,443,443,true,FRA,Europe,Frankfurt,182,5.23
158.101.65.24,2053,2053,true,NRT,Asia Pacific,Tokyo,133,5.22
168.138.200.159,2086,2086,false,NRT,Asia Pacific,Tokyo,82,5.21
168.138.202.145,2053,2053,true,NRT,Asia Pacific,Tokyo,112,5.19
158.101.136.239,8080,8080,false,NRT,Asia Pacific,Tokyo,69,5.18
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,84,5.18
168.138.206.109,2087,2087,true,NRT,Asia Pacific,Tokyo,205,5.18
158.101.148.221,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,5.17
168.138.206.68,2087,2087,true,NRT,Asia Pacific,Tokyo,129,5.14
192.18.145.19,2096,443,true,YYZ,North America,Toronto,226,5.13
168.138.207.64,8443,8443,true,NRT,Asia Pacific,Tokyo,100,5.11
141.147.70.212,443,443,true,FRA,Europe,Frankfurt,185,5.10
158.101.90.190,2086,2086,false,NRT,Asia Pacific,Tokyo,83,5.10
158.101.159.212,2096,2096,true,NRT,Asia Pacific,Tokyo,87,5.09
138.3.210.114,8443,8443,true,NRT,Asia Pacific,Tokyo,102,5.09
132.145.121.242,80,80,false,HKG,Asia Pacific,Hong Kong,133,5.09
132.145.121.242,2082,2082,false,HKG,Asia Pacific,Hong Kong,128,5.08
151.145.68.166,8080,8080,false,NRT,Asia Pacific,Tokyo,108,5.07
152.69.224.15,443,443,true,ICN,Asia Pacific,Seoul,104,5.06
132.145.121.247,2095,2095,false,NRT,Asia Pacific,Tokyo,86,5.05
141.147.72.247,443,443,true,FRA,Europe,Frankfurt,191,5.05
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,134,5.05
140.238.32.238,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.03
138.3.212.226,2053,2053,true,NRT,Asia Pacific,Tokyo,86,5.01
138.3.220.4,8443,8443,true,NRT,Asia Pacific,Tokyo,101,5.01
151.145.69.105,2053,2053,true,HKG,Asia Pacific,Hong Kong,264,4.99
140.238.36.216,2052,2052,false,NRT,Asia Pacific,Tokyo,74,4.98
141.147.87.6,443,443,true,FRA,Europe,Frankfurt,201,4.95
151.145.74.199,8080,8080,false,NRT,Asia Pacific,Tokyo,80,4.90
140.238.35.138,80,80,false,NRT,Asia Pacific,Tokyo,74,4.89
168.138.206.68,8880,8880,false,NRT,Asia Pacific,Tokyo,77,4.87
158.101.143.49,8443,8443,true,NRT,Asia Pacific,Tokyo,86,4.87
151.145.65.8,8880,8880,false,NRT,Asia Pacific,Tokyo,83,4.84
138.3.216.67,2095,2095,false,NRT,Asia Pacific,Tokyo,77,4.83
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,167,4.82
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,95,4.82
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,84,4.82
168.138.217.146,2087,2087,true,NRT,Asia Pacific,Tokyo,149,4.82
141.147.68.191,443,443,true,FRA,Europe,Frankfurt,197,4.82
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,166,4.81
140.238.54.164,2087,2087,true,NRT,Asia Pacific,Tokyo,72,4.80
158.101.147.4,2096,2096,true,NRT,Asia Pacific,Tokyo,83,4.80
151.145.75.28,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.79
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,202,4.75
168.138.206.109,8443,8443,true,NRT,Asia Pacific,Tokyo,116,4.75
141.147.1.244,443,443,true,FRA,Europe,Frankfurt,175,4.73
168.138.196.164,2096,2096,true,HKG,Asia Pacific,Hong Kong,250,4.69
158.101.142.103,2086,2086,false,NRT,Asia Pacific,Tokyo,74,4.69
168.138.200.155,2053,2053,true,NRT,Asia Pacific,Tokyo,229,4.68
158.101.65.24,8080,8080,false,NRT,Asia Pacific,Tokyo,70,4.68
140.238.41.167,2052,2052,false,NRT,Asia Pacific,Tokyo,83,4.68
151.145.68.104,80,80,false,NRT,Asia Pacific,Tokyo,79,4.67
131.186.46.75,2053,2053,true,NRT,Asia Pacific,Tokyo,128,4.66
168.138.206.236,2082,2082,false,NRT,Asia Pacific,Tokyo,84,4.64
141.147.66.158,443,443,true,FRA,Europe,Frankfurt,200,4.64
168.138.194.121,2052,2052,false,NRT,Asia Pacific,Tokyo,82,4.63
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,77,4.63
168.138.209.244,2082,2082,false,NRT,Asia Pacific,Tokyo,82,4.62
168.138.196.237,2087,2087,true,NRT,Asia Pacific,Tokyo,177,4.60
140.238.39.21,2095,2095,false,NRT,Asia Pacific,Tokyo,87,4.60
138.3.220.4,2096,2096,true,NRT,Asia Pacific,Tokyo,111,4.59
138.3.210.114,2053,2053,true,NRT,Asia Pacific,Tokyo,79,4.57
132.145.121.242,2053,2053,true,HKG,Asia Pacific,Hong Kong,186,4.57
138.3.216.67,2087,2087,true,NRT,Asia Pacific,Tokyo,189,4.55
158.101.175.51,2053,443,true,FRA,Europe,Frankfurt,190,4.55
146.235.219.98,443,443,true,SJC,North America,San Jose,193,4.55
141.147.160.86,2083,2083,true,NRT,Asia Pacific,Tokyo,74,4.54
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,177,4.51
151.145.70.28,2086,2086,false,NRT,Asia Pacific,Tokyo,77,4.51
131.186.34.11,2096,2096,true,NRT,Asia Pacific,Tokyo,140,4.50
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,185,4.50
140.238.34.208,2087,2087,true,NRT,Asia Pacific,Tokyo,100,4.50
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,102,4.49
131.186.34.244,2083,2083,true,NRT,Asia Pacific,Tokyo,124,4.48
158.101.142.103,2053,2053,true,NRT,Asia Pacific,Tokyo,90,4.47
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,79,4.47
150.136.241.40,8443,443,true,IAD,North America,Ashburn,235,4.46
158.101.81.4,2053,2053,true,NRT,Asia Pacific,Tokyo,103,4.46
151.145.74.199,2096,2096,true,NRT,Asia Pacific,Tokyo,141,4.45
168.138.196.164,2053,2053,true,HKG,Asia Pacific,Hong Kong,169,4.44
192.18.134.251,443,443,true,SJC,North America,San Jose,172,4.38
131.186.40.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,128,4.38
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,142,4.37
131.186.43.107,2095,2095,false,NRT,Asia Pacific,Tokyo,70,4.36
132.145.121.125,2082,2082,false,NRT,Asia Pacific,Tokyo,83,4.35
131.186.34.244,2087,2087,true,NRT,Asia Pacific,Tokyo,118,4.34
151.145.74.199,2052,2052,false,NRT,Asia Pacific,Tokyo,84,4.33
168.138.217.146,2095,2095,false,NRT,Asia Pacific,Tokyo,87,4.33
131.186.37.191,2053,2053,true,NRT,Asia Pacific,Tokyo,122,4.32
150.230.115.30,443,443,true,FRA,Europe,Frankfurt,187,4.32
152.70.234.188,443,443,true,NRT,Asia Pacific,Tokyo,83,4.30
141.147.96.209,443,443,true,FRA,Europe,Frankfurt,229,4.30
168.138.197.222,2083,2083,true,NRT,Asia Pacific,Tokyo,123,4.30
131.186.63.184,2087,2087,true,NRT,Asia Pacific,Tokyo,103,4.30
152.67.231.219,443,443,true,SJC,North America,San Jose,202,4.29
141.147.74.222,443,443,true,CDG,Europe,Paris,185,4.28
141.144.253.109,443,443,true,FRA,Europe,Frankfurt,180,4.26
151.145.68.166,2095,2095,false,NRT,Asia Pacific,Tokyo,75,4.25
151.145.70.28,2053,2053,true,NRT,Asia Pacific,Tokyo,85,4.25
168.138.196.164,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,4.24
132.145.123.159,2086,2086,false,NRT,Asia Pacific,Tokyo,76,4.24
152.70.55.170,443,443,true,FRA,Europe,Frankfurt,191,4.22
131.186.38.135,8443,8443,true,NRT,Asia Pacific,Tokyo,112,4.22
131.186.43.207,2096,2096,true,NRT,Asia Pacific,Tokyo,116,4.22
151.145.69.105,2096,2096,true,HKG,Asia Pacific,Hong Kong,281,4.22
151.145.74.56,2082,2082,false,NRT,Asia Pacific,Tokyo,70,4.21
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,174,4.20
158.101.92.156,8080,8080,false,NRT,Asia Pacific,Tokyo,70,4.18
